"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","EMPINDUS","MFG","THND_PER","Q","1999-Q1",763.95,
"CHL","EMPINDUS","MFG","THND_PER","Q","1999-Q2",756.74,
"CHL","EMPINDUS","MFG","THND_PER","Q","1999-Q3",754.57,
"CHL","EMPINDUS","MFG","THND_PER","Q","1999-Q4",775.48,
"CHL","EMPINDUS","MFG","THND_PER","Q","2000-Q1",773.43,
"CHL","EMPINDUS","MFG","THND_PER","Q","2000-Q2",763.4,
"CHL","EMPINDUS","MFG","THND_PER","Q","2000-Q3",741.3,
"CHL","EMPINDUS","MFG","THND_PER","Q","2000-Q4",754.17,
"CHL","EMPINDUS","MFG","THND_PER","Q","2001-Q1",731.4,
"CHL","EMPINDUS","MFG","THND_PER","Q","2001-Q2",747.36,
"CHL","EMPINDUS","MFG","THND_PER","Q","2001-Q3",766.78,
"CHL","EMPINDUS","MFG","THND_PER","Q","2001-Q4",781.76,
"CHL","EMPINDUS","MFG","THND_PER","Q","2002-Q1",766.83,
"CHL","EMPINDUS","MFG","THND_PER","Q","2002-Q2",756.52,
"CHL","EMPINDUS","MFG","THND_PER","Q","2002-Q3",763.72,
"CHL","EMPINDUS","MFG","THND_PER","Q","2002-Q4",780.39,
"CHL","EMPINDUS","MFG","THND_PER","Q","2003-Q1",784.78,
"CHL","EMPINDUS","MFG","THND_PER","Q","2003-Q2",807.59,
"CHL","EMPINDUS","MFG","THND_PER","Q","2003-Q3",795.09,
"CHL","EMPINDUS","MFG","THND_PER","Q","2003-Q4",797.17,
"CHL","EMPINDUS","MFG","THND_PER","Q","2004-Q1",795.69,
"CHL","EMPINDUS","MFG","THND_PER","Q","2004-Q2",789.06,
"CHL","EMPINDUS","MFG","THND_PER","Q","2004-Q3",795.72,
"CHL","EMPINDUS","MFG","THND_PER","Q","2004-Q4",805.12,
"CHL","EMPINDUS","MFG","THND_PER","Q","2005-Q1",767.99,
"CHL","EMPINDUS","MFG","THND_PER","Q","2005-Q2",798.13,
"CHL","EMPINDUS","MFG","THND_PER","Q","2005-Q3",765.58,
"CHL","EMPINDUS","MFG","THND_PER","Q","2005-Q4",774.99,
"CHL","EMPINDUS","MFG","THND_PER","Q","2006-Q1",790,
"CHL","EMPINDUS","MFG","THND_PER","Q","2006-Q2",810.56,
"CHL","EMPINDUS","MFG","THND_PER","Q","2006-Q3",841.908,
"CHL","EMPINDUS","MFG","THND_PER","Q","2006-Q4",837.994,
"CHL","EMPINDUS","MFG","THND_PER","Q","2007-Q1",847.803,
"CHL","EMPINDUS","MFG","THND_PER","Q","2007-Q2",873.439,
"CHL","EMPINDUS","MFG","THND_PER","Q","2007-Q3",856.348,
"CHL","EMPINDUS","MFG","THND_PER","Q","2007-Q4",857.143,
"CHL","EMPINDUS","MFG","THND_PER","Q","2008-Q1",856.403,
"CHL","EMPINDUS","MFG","THND_PER","Q","2008-Q2",873.191,
"CHL","EMPINDUS","MFG","THND_PER","Q","2008-Q3",853.746,
"CHL","EMPINDUS","MFG","THND_PER","Q","2008-Q4",865.362,
"CHL","EMPINDUS","MFG","THND_PER","Q","2009-Q1",851.365,
"CHL","EMPINDUS","MFG","THND_PER","Q","2009-Q2",854.565,
"CHL","EMPINDUS","MFG","THND_PER","Q","2009-Q3",853.213,
"CHL","EMPINDUS","MFG","THND_PER","Q","2009-Q4",843.651,
"CHL","EMPINDUS","MFG","THND_PER","Q","2010-Q1",747.6909,
"CHL","EMPINDUS","MFG","THND_PER","Q","2010-Q2",775.6954,
"CHL","EMPINDUS","MFG","THND_PER","Q","2010-Q3",829.6888,
"CHL","EMPINDUS","MFG","THND_PER","Q","2010-Q4",858.8477,
"CHL","EMPINDUS","MFG","THND_PER","Q","2011-Q1",844.9962,
"CHL","EMPINDUS","MFG","THND_PER","Q","2011-Q2",872.2071,
"CHL","EMPINDUS","MFG","THND_PER","Q","2011-Q3",881.5451,
"CHL","EMPINDUS","MFG","THND_PER","Q","2011-Q4",842.4009,
"CHL","EMPINDUS","MFG","THND_PER","Q","2012-Q1",862.4996,
"CHL","EMPINDUS","MFG","THND_PER","Q","2012-Q2",882.4435,
"CHL","EMPINDUS","MFG","THND_PER","Q","2012-Q3",907.3832,
"CHL","EMPINDUS","MFG","THND_PER","Q","2012-Q4",873.3853,
"CHL","EMPINDUS","MFG","THND_PER","Q","2013-Q1",869.431,
"CHL","EMPINDUS","MFG","THND_PER","Q","2013-Q2",871.6595,
"CHL","EMPINDUS","MFG","THND_PER","Q","2013-Q3",904.3007,
"CHL","EMPINDUS","MFG","THND_PER","Q","2013-Q4",899.3356,
"CHL","EMPINDUS","MFG","THND_PER","Q","2014-Q1",884.7844,
"CHL","EMPINDUS","MFG","THND_PER","Q","2014-Q2",902.2895,
"CHL","EMPINDUS","MFG","THND_PER","Q","2014-Q3",900.3981,
"CHL","EMPINDUS","MFG","THND_PER","Q","2014-Q4",887.3279,
"CHL","EMPINDUS","MFG","THND_PER","Q","2015-Q1",884.7947,
"CHL","EMPINDUS","MFG","THND_PER","Q","2015-Q2",910.6,
"CHL","EMPINDUS","MFG","THND_PER","Q","2015-Q3",899.3607,
"CHL","EMPINDUS","MFG","THND_PER","Q","2015-Q4",889.2953,
"CHL","EMPINDUS","MFG","THND_PER","Q","2016-Q1",854.7925,
"CHL","EMPINDUS","MFG","THND_PER","Q","2016-Q2",864.5076,
"CHL","EMPINDUS","MFG","THND_PER","Q","2016-Q3",902.2865,
"CHL","EMPINDUS","MFG","THND_PER","Q","2016-Q4",903.7722,
"CHL","EMPINDUS","MFG","THND_PER","Q","2017-Q1",886.8865,
"CHL","EMPINDUS","MFG","THND_PER","Q","2017-Q2",913.9619,
"CHL","EMPINDUS","MFG","THND_PER","Q","2017-Q3",880.9474,
"CHL","EMPINDUS","MFG","THND_PER","Q","2017-Q4",883.0496,
"CHL","EMPINDUS","MFG","THND_PER","Q","2018-Q1",887.782,
"CHL","EMPINDUS","MFG","THND_PER","Q","2018-Q2",868.1822,
"CHL","EMPINDUS","MFG","THND_PER","Q","2018-Q3",870.0321,
"CHL","EMPINDUS","MFG","THND_PER","Q","2018-Q4",846.6601,
"CHL","EMPINDUS","MFG","THND_PER","Q","2019-Q1",883.5615,
"CHL","EMPINDUS","MFG","THND_PER","Q","2019-Q2",846.1338,
"CHL","EMPINDUS","MFG","THND_PER","Q","2019-Q3",798.4117,
"CHL","EMPINDUS","MFG","THND_PER","Q","2019-Q4",824.5714,
"EST","EMPINDUS","MFG","THND_PER","Q","2000-Q1",117.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2000-Q2",130.6,
"EST","EMPINDUS","MFG","THND_PER","Q","2000-Q3",138.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2000-Q4",130.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2001-Q1",133.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2001-Q2",138.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2001-Q3",132.3,
"EST","EMPINDUS","MFG","THND_PER","Q","2001-Q4",132.7,
"EST","EMPINDUS","MFG","THND_PER","Q","2002-Q1",131.8,
"EST","EMPINDUS","MFG","THND_PER","Q","2002-Q2",127.8,
"EST","EMPINDUS","MFG","THND_PER","Q","2002-Q3",119.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2002-Q4",133.9,
"EST","EMPINDUS","MFG","THND_PER","Q","2003-Q1",135,
"EST","EMPINDUS","MFG","THND_PER","Q","2003-Q2",129.9,
"EST","EMPINDUS","MFG","THND_PER","Q","2003-Q3",127.3,
"EST","EMPINDUS","MFG","THND_PER","Q","2003-Q4",144.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2004-Q1",133.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2004-Q2",144.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2004-Q3",148.9,
"EST","EMPINDUS","MFG","THND_PER","Q","2004-Q4",137.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2005-Q1",131,
"EST","EMPINDUS","MFG","THND_PER","Q","2005-Q2",146,
"EST","EMPINDUS","MFG","THND_PER","Q","2005-Q3",143.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2005-Q4",137.3,
"EST","EMPINDUS","MFG","THND_PER","Q","2006-Q1",138,
"EST","EMPINDUS","MFG","THND_PER","Q","2006-Q2",138.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2006-Q3",133.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2006-Q4",136.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2007-Q1",146.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2007-Q2",136.6,
"EST","EMPINDUS","MFG","THND_PER","Q","2007-Q3",128.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2007-Q4",127.8,
"EST","EMPINDUS","MFG","THND_PER","Q","2008-Q1",138.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2008-Q2",146,
"EST","EMPINDUS","MFG","THND_PER","Q","2008-Q3",133.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2008-Q4",118.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2009-Q1",110.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2009-Q2",115.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2009-Q3",115.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2009-Q4",108,
"EST","EMPINDUS","MFG","THND_PER","Q","2010-Q1",95,
"EST","EMPINDUS","MFG","THND_PER","Q","2010-Q2",100.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2010-Q3",110.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2010-Q4",121.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2011-Q1",115.7,
"EST","EMPINDUS","MFG","THND_PER","Q","2011-Q2",112.6,
"EST","EMPINDUS","MFG","THND_PER","Q","2011-Q3",121,
"EST","EMPINDUS","MFG","THND_PER","Q","2011-Q4",127.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2012-Q1",119.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2012-Q2",110.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2012-Q3",115.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2012-Q4",117.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2013-Q1",115.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2013-Q2",114.8,
"EST","EMPINDUS","MFG","THND_PER","Q","2013-Q3",118.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2013-Q4",117.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2014-Q1",109.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2014-Q2",115.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2014-Q3",114.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2014-Q4",116.8,
"EST","EMPINDUS","MFG","THND_PER","Q","2015-Q1",118.7,
"EST","EMPINDUS","MFG","THND_PER","Q","2015-Q2",125.9,
"EST","EMPINDUS","MFG","THND_PER","Q","2015-Q3",122.6,
"EST","EMPINDUS","MFG","THND_PER","Q","2015-Q4",115.3,
"EST","EMPINDUS","MFG","THND_PER","Q","2016-Q1",119,
"EST","EMPINDUS","MFG","THND_PER","Q","2016-Q2",119.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2016-Q3",120.9,
"EST","EMPINDUS","MFG","THND_PER","Q","2016-Q4",123.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2017-Q1",120.8,
"EST","EMPINDUS","MFG","THND_PER","Q","2017-Q2",119.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2017-Q3",125.8,
"EST","EMPINDUS","MFG","THND_PER","Q","2017-Q4",133.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2018-Q1",131.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2018-Q2",120.2,
"EST","EMPINDUS","MFG","THND_PER","Q","2018-Q3",117.1,
"EST","EMPINDUS","MFG","THND_PER","Q","2018-Q4",126.9,
"EST","EMPINDUS","MFG","THND_PER","Q","2019-Q1",120.7,
"EST","EMPINDUS","MFG","THND_PER","Q","2019-Q2",114.5,
"EST","EMPINDUS","MFG","THND_PER","Q","2019-Q3",122.4,
"EST","EMPINDUS","MFG","THND_PER","Q","2019-Q4",127,
"ISR","EMPINDUS","MFG","THND_PER","Q","1995-Q1",408.1114,
"ISR","EMPINDUS","MFG","THND_PER","Q","1995-Q2",397.9078,
"ISR","EMPINDUS","MFG","THND_PER","Q","1995-Q3",409.6428,
"ISR","EMPINDUS","MFG","THND_PER","Q","1995-Q4",406.9229,
"ISR","EMPINDUS","MFG","THND_PER","Q","1996-Q1",400.1332,
"ISR","EMPINDUS","MFG","THND_PER","Q","1996-Q2",406.8864,
"ISR","EMPINDUS","MFG","THND_PER","Q","1996-Q3",408.937,
"ISR","EMPINDUS","MFG","THND_PER","Q","1996-Q4",404.5185,
"ISR","EMPINDUS","MFG","THND_PER","Q","1997-Q1",398.4188,
"ISR","EMPINDUS","MFG","THND_PER","Q","1997-Q2",402.0612,
"ISR","EMPINDUS","MFG","THND_PER","Q","1997-Q3",395.9776,
"ISR","EMPINDUS","MFG","THND_PER","Q","1997-Q4",398.3353,
"ISR","EMPINDUS","MFG","THND_PER","Q","1998-Q1",398.1366,
"ISR","EMPINDUS","MFG","THND_PER","Q","1998-Q2",385.3488,
"ISR","EMPINDUS","MFG","THND_PER","Q","1998-Q3",385.7406,
"ISR","EMPINDUS","MFG","THND_PER","Q","1998-Q4",381.7468,
"ISR","EMPINDUS","MFG","THND_PER","Q","1999-Q1",402.585,
"ISR","EMPINDUS","MFG","THND_PER","Q","1999-Q2",390.3869,
"ISR","EMPINDUS","MFG","THND_PER","Q","1999-Q3",380.0605,
"ISR","EMPINDUS","MFG","THND_PER","Q","1999-Q4",387.3873,
"ISR","EMPINDUS","MFG","THND_PER","Q","2000-Q1",392.9849,
"ISR","EMPINDUS","MFG","THND_PER","Q","2000-Q2",396.4012,
"ISR","EMPINDUS","MFG","THND_PER","Q","2000-Q3",402.5132,
"ISR","EMPINDUS","MFG","THND_PER","Q","2000-Q4",399.2083,
"ISR","EMPINDUS","MFG","THND_PER","Q","2001-Q1",397.6518,
"ISR","EMPINDUS","MFG","THND_PER","Q","2001-Q2",402.6093,
"ISR","EMPINDUS","MFG","THND_PER","Q","2001-Q3",392.6756,
"ISR","EMPINDUS","MFG","THND_PER","Q","2001-Q4",381.6643,
"ISR","EMPINDUS","MFG","THND_PER","Q","2002-Q1",371.1149,
"ISR","EMPINDUS","MFG","THND_PER","Q","2002-Q2",365.9635,
"ISR","EMPINDUS","MFG","THND_PER","Q","2002-Q3",380.8788,
"ISR","EMPINDUS","MFG","THND_PER","Q","2002-Q4",394.3371,
"ISR","EMPINDUS","MFG","THND_PER","Q","2003-Q1",392.5117,
"ISR","EMPINDUS","MFG","THND_PER","Q","2003-Q2",371.8351,
"ISR","EMPINDUS","MFG","THND_PER","Q","2003-Q3",373.3916,
"ISR","EMPINDUS","MFG","THND_PER","Q","2003-Q4",374.2539,
"ISR","EMPINDUS","MFG","THND_PER","Q","2004-Q1",381.0283,
"ISR","EMPINDUS","MFG","THND_PER","Q","2004-Q2",392.5515,
"ISR","EMPINDUS","MFG","THND_PER","Q","2004-Q3",393.4843,
"ISR","EMPINDUS","MFG","THND_PER","Q","2004-Q4",382.7682,
"ISR","EMPINDUS","MFG","THND_PER","Q","2005-Q1",390.4733,
"ISR","EMPINDUS","MFG","THND_PER","Q","2005-Q2",393.6388,
"ISR","EMPINDUS","MFG","THND_PER","Q","2005-Q3",396.9909,
"ISR","EMPINDUS","MFG","THND_PER","Q","2005-Q4",394.5324,
"ISR","EMPINDUS","MFG","THND_PER","Q","2006-Q1",397.372,
"ISR","EMPINDUS","MFG","THND_PER","Q","2006-Q2",396.1501,
"ISR","EMPINDUS","MFG","THND_PER","Q","2006-Q3",402.6358,
"ISR","EMPINDUS","MFG","THND_PER","Q","2006-Q4",414.6426,
"ISR","EMPINDUS","MFG","THND_PER","Q","2007-Q1",421.3352,
"ISR","EMPINDUS","MFG","THND_PER","Q","2007-Q2",418.9676,
"ISR","EMPINDUS","MFG","THND_PER","Q","2007-Q3",420.4976,
"ISR","EMPINDUS","MFG","THND_PER","Q","2007-Q4",426.9482,
"ISR","EMPINDUS","MFG","THND_PER","Q","2008-Q1",430.9064,
"ISR","EMPINDUS","MFG","THND_PER","Q","2008-Q2",441.9296,
"ISR","EMPINDUS","MFG","THND_PER","Q","2008-Q3",434.1573,
"ISR","EMPINDUS","MFG","THND_PER","Q","2008-Q4",426.7917,
"ISR","EMPINDUS","MFG","THND_PER","Q","2009-Q1",424.9788,
"ISR","EMPINDUS","MFG","THND_PER","Q","2009-Q2",414.5488,
"ISR","EMPINDUS","MFG","THND_PER","Q","2009-Q3",406.2646,
"ISR","EMPINDUS","MFG","THND_PER","Q","2009-Q4",415.3149,
"ISR","EMPINDUS","MFG","THND_PER","Q","2010-Q1",407.6147,
"ISR","EMPINDUS","MFG","THND_PER","Q","2010-Q2",420.7843,
"ISR","EMPINDUS","MFG","THND_PER","Q","2010-Q3",425.3916,
"ISR","EMPINDUS","MFG","THND_PER","Q","2010-Q4",411.275,
"ISR","EMPINDUS","MFG","THND_PER","Q","2011-Q1",415.7844,
"ISR","EMPINDUS","MFG","THND_PER","Q","2011-Q2",415.102,
"ISR","EMPINDUS","MFG","THND_PER","Q","2011-Q3",417.8934,
"ISR","EMPINDUS","MFG","THND_PER","Q","2011-Q4",423.0359,"B"
"ISR","EMPINDUS","MFG","THND_PER","Q","2012-Q1",389.6662,
"ISR","EMPINDUS","MFG","THND_PER","Q","2012-Q2",402.9223,
"ISR","EMPINDUS","MFG","THND_PER","Q","2012-Q3",413.3894,
"ISR","EMPINDUS","MFG","THND_PER","Q","2012-Q4",420.3766,
"ISR","EMPINDUS","MFG","THND_PER","Q","2013-Q1",406.8478,
"ISR","EMPINDUS","MFG","THND_PER","Q","2013-Q2",406.0259,
"ISR","EMPINDUS","MFG","THND_PER","Q","2013-Q3",406.5887,
"ISR","EMPINDUS","MFG","THND_PER","Q","2013-Q4",424.4433,
"ISR","EMPINDUS","MFG","THND_PER","Q","2014-Q1",422.2715,
"ISR","EMPINDUS","MFG","THND_PER","Q","2014-Q2",427.0609,
"ISR","EMPINDUS","MFG","THND_PER","Q","2014-Q3",413.4484,
"ISR","EMPINDUS","MFG","THND_PER","Q","2014-Q4",411.6245,
"ISR","EMPINDUS","MFG","THND_PER","Q","2015-Q1",421.4029,
"ISR","EMPINDUS","MFG","THND_PER","Q","2015-Q2",431.6252,
"ISR","EMPINDUS","MFG","THND_PER","Q","2015-Q3",422.3555,
"ISR","EMPINDUS","MFG","THND_PER","Q","2015-Q4",414.4589,
"ISR","EMPINDUS","MFG","THND_PER","Q","2016-Q1",411.9303,
"ISR","EMPINDUS","MFG","THND_PER","Q","2016-Q2",418.0575,
"ISR","EMPINDUS","MFG","THND_PER","Q","2016-Q3",432.4431,
"ISR","EMPINDUS","MFG","THND_PER","Q","2016-Q4",435.089,
"ISR","EMPINDUS","MFG","THND_PER","Q","2017-Q1",424.4472,
"ISR","EMPINDUS","MFG","THND_PER","Q","2017-Q2",415.6013,
"ISR","EMPINDUS","MFG","THND_PER","Q","2017-Q3",417.6707,
"ISR","EMPINDUS","MFG","THND_PER","Q","2017-Q4",430.7595,
"ISR","EMPINDUS","MFG","THND_PER","Q","2018-Q1",433.983,
"ISR","EMPINDUS","MFG","THND_PER","Q","2018-Q2",422.3102,
"ISR","EMPINDUS","MFG","THND_PER","Q","2018-Q3",426.4006,
"ISR","EMPINDUS","MFG","THND_PER","Q","2018-Q4",419.7944,
"ISR","EMPINDUS","MFG","THND_PER","Q","2019-Q1",417.4391,
"ISR","EMPINDUS","MFG","THND_PER","Q","2019-Q2",421.9248,
"ISR","EMPINDUS","MFG","THND_PER","Q","2019-Q3",399.9329,
"ISR","EMPINDUS","MFG","THND_PER","Q","2019-Q4",382.1786,
"SVN","EMPINDUS","MFG","THND_PER","Q","1998-Q2",289.1263,
"SVN","EMPINDUS","MFG","THND_PER","Q","1998-Q3",284.6484,
"SVN","EMPINDUS","MFG","THND_PER","Q","1998-Q4",281.3124,
"SVN","EMPINDUS","MFG","THND_PER","Q","1999-Q1",277.3307,
"SVN","EMPINDUS","MFG","THND_PER","Q","1999-Q2",276.7509,
"SVN","EMPINDUS","MFG","THND_PER","Q","1999-Q3",271.2488,
"SVN","EMPINDUS","MFG","THND_PER","Q","1999-Q4",273.4695,
"SVN","EMPINDUS","MFG","THND_PER","Q","2000-Q1",274.6914,
"SVN","EMPINDUS","MFG","THND_PER","Q","2000-Q2",269.8156,
"SVN","EMPINDUS","MFG","THND_PER","Q","2000-Q3",278.1351,
"SVN","EMPINDUS","MFG","THND_PER","Q","2000-Q4",274.5579,
"SVN","EMPINDUS","MFG","THND_PER","Q","2001-Q1",275.5047,
"SVN","EMPINDUS","MFG","THND_PER","Q","2001-Q2",278.4149,
"SVN","EMPINDUS","MFG","THND_PER","Q","2001-Q3",284.1195,
"SVN","EMPINDUS","MFG","THND_PER","Q","2001-Q4",277.9609,
"SVN","EMPINDUS","MFG","THND_PER","Q","2002-Q1",282.7955,
"SVN","EMPINDUS","MFG","THND_PER","Q","2002-Q2",287.7592,
"SVN","EMPINDUS","MFG","THND_PER","Q","2002-Q3",276.6114,
"SVN","EMPINDUS","MFG","THND_PER","Q","2002-Q4",273.8338,
"SVN","EMPINDUS","MFG","THND_PER","Q","2003-Q1",273.4882,
"SVN","EMPINDUS","MFG","THND_PER","Q","2003-Q2",265.5266,
"SVN","EMPINDUS","MFG","THND_PER","Q","2003-Q3",268.6247,
"SVN","EMPINDUS","MFG","THND_PER","Q","2003-Q4",268.9605,
"SVN","EMPINDUS","MFG","THND_PER","Q","2004-Q1",272.2867,
"SVN","EMPINDUS","MFG","THND_PER","Q","2004-Q2",271.5975,
"SVN","EMPINDUS","MFG","THND_PER","Q","2004-Q3",273.5287,
"SVN","EMPINDUS","MFG","THND_PER","Q","2004-Q4",274.987,
"SVN","EMPINDUS","MFG","THND_PER","Q","2005-Q1",279.8657,
"SVN","EMPINDUS","MFG","THND_PER","Q","2005-Q2",279.6246,
"SVN","EMPINDUS","MFG","THND_PER","Q","2005-Q3",273.7513,
"SVN","EMPINDUS","MFG","THND_PER","Q","2005-Q4",276.0584,
"SVN","EMPINDUS","MFG","THND_PER","Q","2006-Q1",273.2787,
"SVN","EMPINDUS","MFG","THND_PER","Q","2006-Q2",267.2788,
"SVN","EMPINDUS","MFG","THND_PER","Q","2006-Q3",264.2601,
"SVN","EMPINDUS","MFG","THND_PER","Q","2006-Q4",266.7824,
"SVN","EMPINDUS","MFG","THND_PER","Q","2007-Q1",267.7221,
"SVN","EMPINDUS","MFG","THND_PER","Q","2007-Q2",268.0928,
"SVN","EMPINDUS","MFG","THND_PER","Q","2007-Q3",270.112,
"SVN","EMPINDUS","MFG","THND_PER","Q","2007-Q4",271.873,
"SVN","EMPINDUS","MFG","THND_PER","Q","2008-Q1",260.0838,
"SVN","EMPINDUS","MFG","THND_PER","Q","2008-Q2",262.4139,
"SVN","EMPINDUS","MFG","THND_PER","Q","2008-Q3",261.9754,
"SVN","EMPINDUS","MFG","THND_PER","Q","2008-Q4",256.3268,
"SVN","EMPINDUS","MFG","THND_PER","Q","2009-Q1",245.693,
"SVN","EMPINDUS","MFG","THND_PER","Q","2009-Q2",240.9848,
"SVN","EMPINDUS","MFG","THND_PER","Q","2009-Q3",231.784,
"SVN","EMPINDUS","MFG","THND_PER","Q","2009-Q4",232.1381,
"SVN","EMPINDUS","MFG","THND_PER","Q","2010-Q1",238.9458,
"SVN","EMPINDUS","MFG","THND_PER","Q","2010-Q2",233.0438,
"SVN","EMPINDUS","MFG","THND_PER","Q","2010-Q3",233.9949,
"SVN","EMPINDUS","MFG","THND_PER","Q","2010-Q4",230.0155,
"SVN","EMPINDUS","MFG","THND_PER","Q","2011-Q1",218.9097,
"SVN","EMPINDUS","MFG","THND_PER","Q","2011-Q2",217.392,
"SVN","EMPINDUS","MFG","THND_PER","Q","2011-Q3",213.6526,
"SVN","EMPINDUS","MFG","THND_PER","Q","2011-Q4",216.6457,
"SVN","EMPINDUS","MFG","THND_PER","Q","2012-Q1",210.6044,
"SVN","EMPINDUS","MFG","THND_PER","Q","2012-Q2",206.3434,
"SVN","EMPINDUS","MFG","THND_PER","Q","2012-Q3",205.7027,
"SVN","EMPINDUS","MFG","THND_PER","Q","2012-Q4",203.2495,
"SVN","EMPINDUS","MFG","THND_PER","Q","2013-Q1",202.7066,
"SVN","EMPINDUS","MFG","THND_PER","Q","2013-Q2",199.799,
"SVN","EMPINDUS","MFG","THND_PER","Q","2013-Q3",205.7929,
"SVN","EMPINDUS","MFG","THND_PER","Q","2013-Q4",204.5015,
"SVN","EMPINDUS","MFG","THND_PER","Q","2014-Q1",204.6094,
"SVN","EMPINDUS","MFG","THND_PER","Q","2014-Q2",210.1589,
"SVN","EMPINDUS","MFG","THND_PER","Q","2014-Q3",200.326,
"SVN","EMPINDUS","MFG","THND_PER","Q","2014-Q4",210.6057,
"SVN","EMPINDUS","MFG","THND_PER","Q","2015-Q1",216.9991,
"SVN","EMPINDUS","MFG","THND_PER","Q","2015-Q2",206.1009,
"SVN","EMPINDUS","MFG","THND_PER","Q","2015-Q3",220.7427,
"SVN","EMPINDUS","MFG","THND_PER","Q","2015-Q4",214.8573,
"SVN","EMPINDUS","MFG","THND_PER","Q","2016-Q1",222.3834,
"SVN","EMPINDUS","MFG","THND_PER","Q","2016-Q2",230.2059,
"SVN","EMPINDUS","MFG","THND_PER","Q","2016-Q3",228.7557,
"SVN","EMPINDUS","MFG","THND_PER","Q","2016-Q4",237.955,
"SVN","EMPINDUS","MFG","THND_PER","Q","2017-Q1",235.2616,
"SVN","EMPINDUS","MFG","THND_PER","Q","2017-Q2",251.5815,
"SVN","EMPINDUS","MFG","THND_PER","Q","2017-Q3",243.587,
"SVN","EMPINDUS","MFG","THND_PER","Q","2017-Q4",236.17,
"SVN","EMPINDUS","MFG","THND_PER","Q","2018-Q1",243.735,
"SVN","EMPINDUS","MFG","THND_PER","Q","2018-Q2",240.5367,
"SVN","EMPINDUS","MFG","THND_PER","Q","2018-Q3",244.7325,
"SVN","EMPINDUS","MFG","THND_PER","Q","2018-Q4",245.6958,
"SVN","EMPINDUS","MFG","THND_PER","Q","2019-Q1",243.3296,
"SVN","EMPINDUS","MFG","THND_PER","Q","2019-Q2",248.1853,
"SVN","EMPINDUS","MFG","THND_PER","Q","2019-Q3",256.7952,
"SVN","EMPINDUS","MFG","THND_PER","Q","2019-Q4",257.6898,
"ZAF","EMPINDUS","MFG","THND_PER","Q","2000-Q3",1754,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2001-Q1",1843,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2001-Q3",1739,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2002-Q1",1847,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2002-Q3",1824,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2003-Q1",1846,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2003-Q3",1713,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2004-Q1",1824,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2004-Q3",1842,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2005-Q1",1887,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2005-Q3",1833,"E"
"ZAF","EMPINDUS","MFG","THND_PER","Q","2006-Q1",1981,"E"
